city,local_date,aqi,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,year,month,season,aqi_daily_change,aqi_change_rate_pct
abbottabad,2024-08-08,81.91666666666667,27.445833333333336,39.262499999999996,16.408333333333335,96.54166666666667,4.770833333333333,427.4166666666667,23.40833333333333,90.20833333333333,21.641666666666666,27.462500000000002,0.25833333333333336,0.25833333333333336,876.1125000000001,61.791666666666664,4.6125,180.45833333333334,191.875,2024,8,Monsoon,0.125,0.15282730514518594
abbottabad,2024-08-09,100.0,36.204166666666666,52.00416666666666,14.104166666666666,101.16666666666667,5.541666666666667,395.125,24.204166666666666,88.58333333333333,22.15416666666667,28.5625,0.17500000000000002,0.17500000000000002,877.2291666666666,52.125,4.966666666666667,185.16666666666666,207.08333333333334,2024,8,Monsoon,18.08333333333333,22.075279755849433
abbottabad,2024-08-10,89.04166666666667,23.120833333333334,33.12083333333333,14.0625,99.625,4.279166666666667,372.5833333333333,24.5125,88.91666666666667,22.5,29.1125,0.2708333333333333,0.2708333333333333,876.0958333333333,64.33333333333333,4.758333333333334,184.58333333333334,217.625,2024,8,Monsoon,-10.958333333333329,-10.958333333333329
abbottabad,2024-08-11,78.54166666666667,16.791666666666668,25.041666666666668,11.700000000000001,107.29166666666667,2.475,349.2083333333333,22.587500000000002,91.33333333333333,21.058333333333334,26.25,0.46666666666666673,0.46666666666666673,874.2875,80.45833333333333,5.0125,169.20833333333334,156.0,2024,8,Monsoon,-10.5,-11.792232101076275
abbottabad,2024-08-12,74.33333333333333,20.795833333333334,29.9875,15.679166666666667,95.20833333333333,3.6291666666666664,413.9166666666667,23.454166666666666,86.91666666666667,21.091666666666665,27.28333333333333,0.10416666666666667,0.10416666666666667,876.375,50.083333333333336,4.1375,176.04166666666666,205.33333333333334,2024,8,Monsoon,-4.208333333333343,-5.358090185676404
abbottabad,2024-08-13,103.79166666666667,36.012499999999996,53.229166666666664,21.575,111.79166666666667,7.458333333333333,539.875,24.8125,82.625,21.55,28.787499999999998,0.03333333333333333,0.03333333333333333,877.8416666666667,26.375,5.808333333333334,177.79166666666666,242.25,2024,8,Monsoon,29.458333333333343,39.63004484304935
abbottabad,2024-08-14,103.91666666666667,37.770833333333336,56.57083333333333,20.233333333333334,106.45833333333333,6.266666666666667,520.5416666666666,25.329166666666666,83.125,22.21666666666667,29.59583333333333,0.05833333333333334,0.05833333333333334,878.0124999999999,44.833333333333336,5.833333333333333,218.5,212.5,2024,8,Monsoon,0.125,0.1204335608189482
abbottabad,2024-08-15,88.70833333333333,17.787499999999998,25.995833333333334,17.508333333333333,90.29166666666667,3.475,462.8333333333333,23.729166666666668,91.08333333333333,22.150000000000002,28.15416666666667,0.49583333333333335,0.49583333333333335,876.5833333333334,95.58333333333333,3.8166666666666664,172.04166666666666,119.08333333333333,2024,8,Monsoon,-15.208333333333343,-14.635124298315965
abbottabad,2024-08-16,74.08333333333333,25.245833333333334,36.96666666666667,25.854166666666668,82.20833333333333,4.666666666666667,586.6666666666666,24.204166666666666,85.79166666666667,21.59583333333333,28.379166666666666,0.45,0.45,875.9625,65.08333333333333,3.8874999999999997,164.125,202.0,2024,8,Monsoon,-14.625,-16.486613433536874
abbottabad,2024-08-17,90.91666666666667,25.804166666666664,36.55416666666667,16.8,93.66666666666667,4.383333333333334,506.0416666666667,22.875,90.29166666666667,21.141666666666666,26.8125,0.9083333333333333,0.9083333333333333,878.0916666666667,88.91666666666667,3.3666666666666667,141.45833333333334,92.16666666666667,2024,8,Monsoon,16.833333333333343,22.722159730033763
abbottabad,2024-08-18,93.20833333333333,24.150000000000002,34.00416666666667,17.7375,93.25,5.6499999999999995,474.5833333333333,24.016666666666666,81.83333333333333,20.6375,27.71666666666667,0.13333333333333333,0.13333333333333333,878.0041666666666,52.541666666666664,4.229166666666667,170.625,220.45833333333334,2024,8,Monsoon,2.291666666666657,2.5206232813932066
abbottabad,2024-08-19,81.20833333333333,24.337500000000002,35.854166666666664,22.212500000000002,83.83333333333333,5.916666666666667,484.6666666666667,23.854166666666668,85.58333333333333,21.212500000000002,27.84583333333333,0.11666666666666665,0.11666666666666665,876.8666666666667,34.833333333333336,4.491666666666666,169.66666666666666,236.45833333333334,2024,8,Monsoon,-12.0,-12.87438533750559
abbottabad,2024-08-20,75.66666666666667,18.858333333333334,29.366666666666664,22.420833333333334,80.95833333333333,2.720833333333333,473.0,22.84583333333333,87.45833333333333,20.575,26.441666666666666,0.15416666666666667,0.15416666666666667,876.3458333333333,59.083333333333336,4.425,149.79166666666666,212.04166666666666,2024,8,Monsoon,-5.541666666666657,-6.824012314007172
abbottabad,2024-08-21,73.29166666666667,17.8125,28.108333333333334,23.962500000000002,82.70833333333333,3.3708333333333336,486.7083333333333,22.933333333333334,85.41666666666667,20.287499999999998,26.420833333333334,0.2625,0.2625,878.0541666666667,52.083333333333336,4.6000000000000005,173.70833333333334,205.5,2024,8,Monsoon,-2.375,-3.138766519823789
abbottabad,2024-08-22,73.95833333333333,18.0125,33.25833333333333,22.641666666666666,88.04166666666667,2.766666666666667,454.75,24.079166666666666,80.45833333333333,20.466666666666665,27.766666666666666,0.02916666666666667,0.02916666666666667,877.2666666666668,11.041666666666666,4.395833333333333,177.83333333333334,246.5,2024,8,Monsoon,0.6666666666666572,0.9096077316657061
abbottabad,2024-08-23,79.79166666666667,24.641666666666666,48.625,24.150000000000002,91.625,3.9458333333333333,508.25,24.25,79.0,20.241666666666667,27.704166666666666,0.049999999999999996,0.049999999999999996,877.7583333333333,9.708333333333334,5.3,172.0,255.33333333333334,2024,8,Monsoon,5.833333333333343,7.887323943661985
abbottabad,2024-08-24,105.0,32.62916666666667,62.4625,25.941666666666666,104.875,6.45,605.25,24.662499999999998,74.125,19.645833333333332,27.766666666666666,0.008333333333333333,0.008333333333333333,878.4083333333333,8.458333333333334,5.458333333333333,177.83333333333334,247.625,2024,8,Monsoon,25.20833333333333,31.592689295039158
abbottabad,2024-08-25,107.54166666666667,36.125,64.6625,25.108333333333334,101.83333333333333,5.270833333333333,587.8333333333334,24.433333333333334,78.41666666666667,20.333333333333332,28.037499999999998,0.020833333333333332,0.020833333333333332,876.9958333333334,35.208333333333336,4.254166666666666,179.16666666666666,227.0,2024,8,Monsoon,2.5416666666666714,2.4206349206349254
abbottabad,2024-08-26,108.5,28.09166666666667,46.51666666666667,14.354166666666666,107.95833333333333,3.1458333333333335,432.8333333333333,24.775000000000002,77.29166666666667,20.420833333333334,28.3625,0.008333333333333333,0.008333333333333333,876.8000000000001,21.541666666666668,4.858333333333333,157.0,248.58333333333334,2024,8,Monsoon,0.9583333333333286,0.8911274699728742
abbottabad,2024-08-27,76.58333333333333,18.179166666666667,26.858333333333334,11.429166666666667,75.04166666666667,1.8958333333333333,327.625,23.2625,80.875,19.741666666666667,26.429166666666664,0.08333333333333333,0.08333333333333333,878.9250000000001,60.875,3.891666666666667,176.58333333333334,184.25,2024,8,Monsoon,-31.91666666666667,-29.416282642089097
abbottabad,2024-08-28,59.041666666666664,9.325000000000001,13.054166666666667,13.237499999999999,38.25,1.8499999999999999,287.5833333333333,21.220833333333335,87.79166666666667,19.099999999999998,23.691666666666666,1.1875,1.1875,877.5916666666667,98.5,6.387499999999999,64.375,56.416666666666664,2024,8,Monsoon,-17.541666666666664,-22.905331882480954
abbottabad,2024-08-29,49.833333333333336,11.941666666666668,16.958333333333332,14.975,40.625,2.183333333333333,314.625,21.579166666666666,90.54166666666667,19.962500000000002,24.53333333333333,2.8375,2.8375,876.9416666666666,94.45833333333333,5.925,91.41666666666667,119.625,2024,8,Monsoon,-9.208333333333329,-15.59633027522935
abbottabad,2024-08-30,64.33333333333333,20.95,29.879166666666666,22.891666666666666,45.916666666666664,3.525,461.625,21.84166666666667,87.83333333333333,19.679166666666667,25.02916666666667,0.5916666666666667,0.5916666666666667,879.35,65.625,3.5083333333333333,135.16666666666666,162.125,2024,8,Monsoon,14.499999999999993,29.09698996655517
abbottabad,2024-08-31,77.45833333333333,19.224999999999998,27.96666666666667,20.316666666666666,76.95833333333333,3.4166666666666665,440.5833333333333,24.599999999999998,74.75,19.662499999999998,28.099999999999998,0.0,0.0,879.0291666666667,7.333333333333333,3.6999999999999997,181.04166666666666,257.2916666666667,2024,8,Monsoon,13.125,20.401554404145077
abbottabad,2024-09-01,91.91666666666667,19.708333333333332,28.708333333333332,21.920833333333334,102.375,6.408333333333334,516.7083333333334,25.05,78.79166666666667,21.066666666666666,28.954166666666666,0.004166666666666667,0.004166666666666667,878.3874999999999,8.791666666666666,4.854166666666667,184.54166666666666,241.20833333333334,2024,9,Monsoon,14.458333333333343,18.665949435180217
abbottabad,2024-09-02,73.91666666666667,17.400000000000002,25.349999999999998,16.279166666666665,88.375,5.329166666666667,447.0833333333333,22.7375,88.33333333333333,20.683333333333334,26.3625,0.6291666666666667,0.6291666666666667,878.3125,67.04166666666667,4.141666666666667,140.29166666666666,165.58333333333334,2024,9,Monsoon,-18.0,-19.58295557570263
